Transaction_ID,Date,Region,Product,Quantity,Unit_Price,Total_Amount,Currency,Customer_ID
4444,2023-01-14,East,Laptop,3,1888,5664,JPY,C0671
4445,2023-10-16,Central,Smartwatch,9,1570,14130,GBP,C0244
4446,2023-11-19,West,Headphones,6,545,3270,AUD,C0726
4447,2023-01-31,South,Headphones,3,151,453,INR,C0785
4448,2023-05-11,Central,Headphones,7,1870,13090,INR,C0864
4449,2023-04-04,South,Laptop,9,874,7866,EUR,C0841
4450,2023-04-14,North,Monitor,8,1346,10768,AUD,C0289
4451,2023-09-14,South,Monitor,2,1652,3304,GBP,C0283
4452,2023-05-15,Central,Laptop,10,1962,19620,USD,C0273
4453,2023-05-28,North,Smartwatch,8,1503,12024,EUR,C0679
4454,2023-11-16,East,Smartwatch,8,242,1936,GBP,C0582
4455,2023-05-09,South,Laptop,7,211,1477,JPY,C0936
4456,2023-01-22,East,Tablet,10,1111,11110,USD,C0283
4457,2023-02-01,North,Monitor,7,1351,9457,USD,C0408
4458,2023-03-17,North,Smartwatch,3,646,1938,AUD,C0480
4459,2023-04-28,West,Phone,7,273,1911,JPY,C0238
4460,2023-02-05,West,Monitor,6,1242,7452,JPY,C0755
4461,2023-01-18,East,Laptop,9,1778,16002,JPY,C0360
4462,2023-10-22,West,Phone,9,1026,9234,AUD,C0931
4463,2023-02-04,South,Tablet,10,216,2160,AUD,C0055
4464,2023-11-03,Central,Tablet,9,1709,15381,EUR,C0651
4465,2023-07-21,South,Smartwatch,6,777,4662,JPY,C0316
4466,2023-08-05,South,Tablet,3,374,1122,AUD,C0857
4467,2023-11-21,South,Phone,3,407,1221,AUD,C0512
4468,2023-08-23,North,Laptop,3,1891,5673,JPY,C0544
4469,2023-09-15,East,Monitor,6,852,5112,GBP,C0358
4470,2023-04-28,Central,Headphones,5,1918,9590,EUR,C0016
4471,2023-09-06,North,Phone,4,912,3648,JPY,C0315
4472,2023-07-14,South,Headphones,10,430,4300,INR,C0333
4473,2023-11-30,East,Phone,4,1341,5364,JPY,C0257
4474,2023-04-14,South,Smartwatch,9,1347,12123,USD,C0142
4475,2023-05-10,Central,Monitor,5,588,2940,EUR,C0753
4476,2023-04-17,East,Smartwatch,1,1935,1935,GBP,C0712
4477,2023-10-20,West,Headphones,6,1632,9792,EUR,C0517
4478,2023-08-21,South,Laptop,1,1586,1586,AUD,C0418
4479,2023-07-07,West,Smartwatch,3,1771,5313,GBP,C0711
4480,2023-11-30,West,Tablet,8,1476,11808,GBP,C0159
4481,2023-05-29,West,Laptop,1,1505,1505,AUD,C0769
4482,2023-04-23,Central,Tablet,8,1046,8368,INR,C0894
4483,2023-09-10,East,Phone,9,1346,12114,AUD,C0577
4484,2023-01-10,South,Tablet,3,1733,5199,USD,C0551
4485,2023-09-28,South,Tablet,6,1609,9654,GBP,C0341
4486,2023-12-03,West,Phone,9,1681,15129,GBP,C0102
4487,2023-02-10,West,Smartwatch,2,125,250,AUD,C0826
4488,2023-12-10,Central,Tablet,4,1794,7176,USD,C0330
4489,2023-08-17,North,Smartwatch,8,1432,11456,EUR,C0031
4490,2023-04-07,Central,Headphones,8,361,2888,AUD,C0331
4491,2023-02-24,East,Laptop,1,319,319,INR,C0298
4492,2023-01-29,Central,Phone,7,761,5327,AUD,C0158
4493,2023-03-31,East,Smartwatch,4,1837,7348,USD,C0781
4494,2023-02-26,East,Smartwatch,8,707,5656,GBP,C0301
4495,2023-12-01,East,Monitor,7,1100,7700,AUD,C0669
4496,2023-05-19,Central,Phone,1,1981,1981,JPY,C0027
4497,2023-07-18,West,Smartwatch,2,1766,3532,USD,C0670
4498,2023-01-07,East,Phone,10,876,8760,EUR,C0037
4499,2023-08-08,East,Phone,8,443,3544,USD,C0032
4500,2023-08-19,North,Laptop,6,303,1818,USD,C0241
4501,2023-01-03,Central,Smartwatch,5,407,2035,GBP,C0437
4502,2023-01-31,East,Tablet,9,941,8469,INR,C0926
4503,2023-02-22,South,Monitor,10,532,5320,INR,C0233
4504,2023-07-16,North,Headphones,3,446,1338,USD,C0400
4505,2023-07-05,East,Phone,1,497,497,EUR,C0603
4506,2023-07-01,North,Tablet,2,145,290,AUD,C0754
4507,2023-02-12,Central,Monitor,6,1096,6576,GBP,C0585
4508,2023-01-22,North,Laptop,10,770,7700,JPY,C0694
4509,2023-05-03,North,Tablet,4,599,2396,INR,C0292
4510,2023-01-25,North,Phone,5,1263,6315,EUR,C0801
4511,2023-08-28,North,Tablet,6,274,1644,EUR,C0189
4512,2023-10-03,Central,Monitor,6,1309,7854,GBP,C0926
4513,2023-10-19,Central,Headphones,9,804,7236,GBP,C0730
4514,2023-12-07,West,Smartwatch,5,1851,9255,INR,C0144
4515,2023-11-16,North,Tablet,6,623,3738,GBP,C0892
4516,2023-09-29,West,Tablet,7,1195,8365,EUR,C0146
4517,2023-04-10,South,Laptop,10,1333,13330,USD,C0352
4518,2023-06-27,North,Tablet,10,1417,14170,GBP,C0673
4519,2023-09-21,South,Smartwatch,3,1995,5985,AUD,C0988
4520,2023-04-27,West,Monitor,1,461,461,JPY,C0872
4521,2023-09-18,East,Tablet,2,1071,2142,EUR,C0213
4522,2023-03-09,South,Phone,1,781,781,AUD,C0982
4523,2023-02-14,South,Phone,10,1848,18480,GBP,C0734
4524,2023-07-21,North,Phone,9,811,7299,INR,C0056
4525,2023-11-30,South,Monitor,7,351,2457,EUR,C0316
4526,2023-11-30,North,Phone,8,406,3248,EUR,C0187
4527,2023-04-18,West,Headphones,8,792,6336,JPY,C0784
4528,2023-10-15,West,Headphones,7,656,4592,USD,C0002
4529,2023-03-23,Central,Headphones,3,1248,3744,GBP,C0207
4530,2023-05-11,Central,Monitor,7,1860,13020,USD,C0892
4531,2023-05-13,West,Laptop,5,1820,9100,JPY,C0006
4532,2023-11-25,West,Tablet,4,439,1756,GBP,C0357
4533,2023-07-12,West,Smartwatch,9,1114,10026,JPY,C0364
4534,2024-01-01,North,Monitor,1,110,110,USD,C0582
4535,2023-04-23,South,Tablet,9,820,7380,INR,C0954
4536,2023-09-30,South,Headphones,8,988,7904,AUD,C0917
4537,2023-12-29,East,Phone,8,1166,9328,GBP,C0390
4538,2023-01-14,East,Monitor,6,1766,10596,USD,C0051
4539,2023-09-08,Central,Laptop,7,223,1561,JPY,C0198
4540,2023-03-10,West,Laptop,7,858,6006,USD,C0083
4541,2023-12-23,East,Monitor,1,1017,1017,USD,C0754
4542,2023-11-02,East,Monitor,6,1139,6834,EUR,C0010
4543,2023-11-12,North,Headphones,1,1489,1489,JPY,C0144
4544,2023-02-17,West,Tablet,2,1479,2958,USD,C0001
4545,2023-01-08,West,Tablet,6,1633,9798,INR,C0543
4546,2023-06-25,Central,Headphones,5,989,4945,EUR,C0792
4547,2023-02-04,Central,Monitor,5,515,2575,USD,C0825
4548,2023-01-30,Central,Phone,2,425,850,JPY,C0578
4549,2023-05-23,North,Laptop,3,1060,3180,GBP,C0900
4550,2023-06-27,East,Headphones,1,1664,1664,INR,C0448
4551,2023-06-03,East,Phone,3,269,807,USD,C0166
4552,2023-04-25,North,Smartwatch,8,954,7632,USD,C0434
4553,2023-06-08,East,Monitor,6,451,2706,USD,C0774
4554,2023-10-17,East,Phone,1,270,270,EUR,C0252
4555,2023-03-03,South,Headphones,4,862,3448,AUD,C0788
4556,2023-11-08,South,Tablet,9,1169,10521,AUD,C0362
4557,2023-10-16,Central,Smartwatch,2,795,1590,AUD,C0695
4558,2023-07-10,Central,Monitor,2,1975,3950,USD,C0034
4559,2023-10-11,Central,Tablet,4,1037,4148,USD,C0314
4560,2023-04-05,North,Phone,8,1301,10408,JPY,C0232
4561,2023-02-01,East,Headphones,9,831,7479,JPY,C0325
4562,2024-01-01,North,Monitor,1,504,504,JPY,C0970
4563,2023-07-13,Central,Tablet,5,1872,9360,JPY,C0970
4564,2023-10-22,East,Headphones,6,403,2418,INR,C0266
4565,2023-08-14,North,Monitor,6,1866,11196,AUD,C0016
4566,2023-09-07,North,Tablet,5,1509,7545,JPY,C0675
4567,2023-07-05,South,Headphones,9,1055,9495,EUR,C0524
4568,2023-11-06,Central,Smartwatch,10,647,6470,USD,C0364
4569,2023-08-14,West,Phone,4,1795,7180,AUD,C0129
4570,2023-02-14,East,Monitor,2,363,726,EUR,C0704
4571,2023-12-09,Central,Tablet,7,159,1113,INR,C0907
4572,2023-04-14,Central,Smartwatch,2,864,1728,AUD,C0296
4573,2023-07-18,West,Smartwatch,5,963,4815,EUR,C0890
4574,2023-09-15,East,Monitor,6,1465,8790,AUD,C0698
4575,2023-05-17,East,Tablet,7,1931,13517,INR,C0406
4576,2023-07-19,East,Headphones,3,1613,4839,INR,C0696
4577,2023-02-11,North,Phone,7,304,2128,JPY,C0262
4578,2023-07-13,East,Headphones,4,232,928,JPY,C0199
4579,2023-01-02,West,Tablet,10,1499,14990,AUD,C0451
4580,2023-01-26,Central,Phone,8,977,7816,JPY,C0495
4581,2023-05-23,East,Tablet,8,1777,14216,GBP,C0647
4582,2023-04-05,North,Smartwatch,9,1513,13617,GBP,C0528
4583,2023-06-20,South,Smartwatch,10,1826,18260,USD,C0832
4584,2023-11-03,East,Phone,10,126,1260,INR,C0635
4585,2023-01-15,West,Smartwatch,9,562,5058,EUR,C0200
4586,2023-02-25,West,Tablet,5,1526,7630,JPY,C0749
4587,2023-10-18,North,Monitor,10,871,8710,GBP,C0773
4588,2023-08-14,East,Smartwatch,8,750,6000,AUD,C0473
4589,2023-08-30,North,Phone,9,998,8982,AUD,C0717
4590,2023-08-07,South,Smartwatch,7,691,4837,USD,C0721
4591,2023-06-11,Central,Headphones,4,354,1416,JPY,C0849
4592,2023-07-18,Central,Phone,2,901,1802,JPY,C0921
4593,2023-07-09,North,Laptop,1,1210,1210,EUR,C0205
4594,2023-09-01,South,Smartwatch,10,896,8960,EUR,C0237
4595,2023-06-02,North,Headphones,5,1168,5840,GBP,C0732
4596,2023-06-23,South,Smartwatch,9,811,7299,GBP,C0537
4597,2023-05-13,East,Laptop,8,301,2408,EUR,C0372
4598,2023-05-05,Central,Tablet,6,1471,8826,USD,C0186
4599,2023-01-30,North,Laptop,6,611,3666,AUD,C0644
4600,2023-01-01,Central,Monitor,5,1939,9695,AUD,C0434
4601,2023-02-26,North,Laptop,3,1844,5532,USD,C0789
4602,2023-09-03,Central,Monitor,9,1430,12870,INR,C0329
4603,2023-08-24,East,Headphones,7,832,5824,USD,C0501
4604,2023-10-08,East,Phone,9,738,6642,AUD,C0060
4605,2023-06-16,North,Phone,1,1265,1265,INR,C0100
4606,2023-12-25,South,Laptop,3,1355,4065,EUR,C0177
4607,2023-07-15,Central,Smartwatch,5,1831,9155,INR,C0547
4608,2023-02-09,North,Laptop,8,779,6232,EUR,C0497
4609,2023-02-18,Central,Monitor,10,243,2430,JPY,C0061
4610,2023-04-29,South,Headphones,8,845,6760,JPY,C0686
4611,2023-07-18,North,Monitor,5,1596,7980,AUD,C0729
4612,2023-09-21,West,Phone,7,950,6650,JPY,C0686
4613,2023-10-29,West,Monitor,3,284,852,EUR,C0888
4614,2023-10-08,North,Headphones,2,881,1762,INR,C0582
4615,2023-02-04,West,Phone,10,214,2140,GBP,C0643
4616,2023-07-07,West,Smartwatch,6,187,1122,JPY,C0960
4617,2023-08-31,Central,Laptop,4,1637,6548,GBP,C0975
4618,2023-09-14,West,Tablet,4,1967,7868,AUD,C0303
4619,2023-11-02,Central,Laptop,5,1623,8115,USD,C0639
4620,2023-06-14,East,Monitor,10,189,1890,JPY,C0865
4621,2023-09-16,West,Laptop,7,672,4704,AUD,C0919
4622,2023-11-14,North,Headphones,5,1009,5045,AUD,C0625
4623,2023-10-26,North,Headphones,1,584,584,AUD,C0049
4624,2023-10-18,North,Laptop,10,822,8220,EUR,C0777
4625,2023-04-27,South,Laptop,3,1275,3825,GBP,C0901
4626,2023-05-20,East,Laptop,3,1737,5211,EUR,C0011
4627,2023-07-06,Central,Phone,4,1115,4460,AUD,C0150
4628,2023-03-03,West,Headphones,4,361,1444,JPY,C0442
4629,2023-05-01,West,Laptop,1,704,704,AUD,C0425
4630,2023-04-05,East,Laptop,4,1378,5512,JPY,C0722
4631,2023-07-04,South,Laptop,10,1920,19200,EUR,C0987
4632,2023-11-11,Central,Smartwatch,9,1548,13932,JPY,C0314
4633,2023-04-18,South,Monitor,4,1586,6344,AUD,C0653
4634,2023-12-08,East,Phone,4,1522,6088,EUR,C0024
4635,2023-11-06,East,Smartwatch,7,1979,13853,INR,C0063
4636,2023-08-30,Central,Tablet,7,1264,8848,EUR,C0448
4637,2023-01-28,North,Smartwatch,8,1798,14384,USD,C0569
4638,2023-04-01,North,Monitor,7,939,6573,AUD,C0275
4639,2023-08-08,Central,Phone,7,1778,12446,EUR,C0525
4640,2023-04-27,West,Headphones,9,451,4059,JPY,C0759
4641,2023-10-12,North,Smartwatch,3,334,1002,INR,C0722
4642,2023-11-18,Central,Smartwatch,7,1710,11970,GBP,C0531
4643,2023-04-20,West,Tablet,7,1363,9541,EUR,C0205
4644,2023-08-26,East,Phone,8,1510,12080,USD,C0638
4645,2023-05-11,Central,Laptop,1,739,739,GBP,C0427
4646,2023-05-06,East,Phone,10,275,2750,JPY,C0313
4647,2023-11-10,East,Phone,2,1700,3400,EUR,C0823
4648,2023-01-28,North,Smartwatch,9,1653,14877,INR,C0186
4649,2023-05-30,East,Headphones,5,258,1290,JPY,C0856
4650,2023-10-04,West,Headphones,8,1459,11672,INR,C0612
4651,2023-09-23,East,Headphones,4,702,2808,JPY,C0581
4652,2023-01-04,West,Phone,6,827,4962,INR,C0806
4653,2023-03-16,North,Headphones,3,889,2667,AUD,C0853
4654,2023-09-09,West,Tablet,9,1141,10269,JPY,C0996
4655,2023-01-29,Central,Headphones,1,1949,1949,GBP,C0363
4656,2023-07-31,Central,Headphones,5,1884,9420,INR,C0680
4657,2023-09-02,Central,Tablet,7,1351,9457,GBP,C0961
4658,2023-03-31,North,Phone,10,499,4990,USD,C0759
4659,2023-01-04,North,Monitor,7,1358,9506,INR,C0790
4660,2023-04-04,West,Laptop,8,929,7432,INR,C0443
4661,2023-01-01,West,Laptop,7,1453,10171,JPY,C0254
4662,2023-07-13,Central,Monitor,5,635,3175,INR,C0589
4663,2023-10-14,East,Monitor,8,1381,11048,GBP,C0395
4664,2023-12-05,South,Monitor,10,1270,12700,GBP,C0964
4665,2023-10-30,East,Tablet,7,1039,7273,JPY,C0460
4666,2023-03-13,South,Tablet,4,108,432,GBP,C0432
4667,2023-08-11,South,Tablet,8,1324,10592,INR,C0102
4668,2023-06-06,East,Smartwatch,7,1567,10969,AUD,C0922
4669,2023-08-31,North,Laptop,1,1316,1316,AUD,C0570
4670,2023-06-26,South,Tablet,9,1602,14418,EUR,C0738
4671,2023-08-12,Central,Monitor,6,473,2838,EUR,C0571
4672,2023-05-06,East,Tablet,2,720,1440,GBP,C0330
4673,2023-03-27,East,Headphones,1,1508,1508,USD,C0502
4674,2023-10-05,West,Monitor,1,1335,1335,INR,C0023
4675,2023-09-21,West,Headphones,6,1618,9708,JPY,C0576
4676,2023-11-17,North,Monitor,3,977,2931,GBP,C0284
4677,2023-05-31,East,Laptop,8,1096,8768,EUR,C0743
4678,2023-07-28,East,Laptop,8,1938,15504,JPY,C0638
4679,2023-11-28,Central,Laptop,1,1349,1349,AUD,C0646
4680,2023-08-09,East,Laptop,1,1415,1415,GBP,C0386
4681,2023-06-22,South,Phone,2,367,734,INR,C0857
4682,2023-02-25,North,Smartwatch,5,1616,8080,GBP,C0824
4683,2023-11-28,East,Headphones,9,1207,10863,USD,C0013
4684,2023-11-19,West,Laptop,9,1706,15354,USD,C0939
4685,2023-05-06,South,Monitor,10,561,5610,JPY,C0488
4686,2023-05-24,Central,Headphones,7,489,3423,JPY,C0069
4687,2023-04-24,Central,Headphones,2,961,1922,GBP,C0943
4688,2023-01-17,East,Tablet,6,1234,7404,EUR,C0234
4689,2023-05-22,Central,Tablet,2,747,1494,AUD,C0821
4690,2023-09-18,Central,Tablet,10,643,6430,INR,C0619
4691,2023-05-30,West,Monitor,4,807,3228,INR,C0835
4692,2023-09-13,Central,Laptop,1,118,118,GBP,C0520
4693,2023-02-18,North,Monitor,7,977,6839,USD,C0610
4694,2023-09-25,South,Monitor,4,1603,6412,USD,C0056
4695,2023-10-18,North,Headphones,4,1779,7116,GBP,C0517
4696,2023-06-13,North,Tablet,7,1882,13174,JPY,C0478
4697,2023-12-29,North,Headphones,9,1463,13167,GBP,C0056
4698,2023-08-08,Central,Monitor,6,1621,9726,EUR,C0723
4699,2023-05-14,Central,Phone,9,157,1413,EUR,C0499
4700,2023-11-02,Central,Monitor,1,930,930,USD,C0657
4701,2023-07-01,South,Phone,4,191,764,EUR,C0446
4702,2023-06-06,North,Phone,1,860,860,USD,C0944
4703,2023-07-25,East,Tablet,7,1964,13748,GBP,C0737
4704,2023-12-18,Central,Tablet,7,672,4704,JPY,C0038
4705,2023-12-21,South,Tablet,2,1241,2482,GBP,C0896
4706,2023-08-26,North,Tablet,7,1633,11431,GBP,C0991
4707,2023-04-22,South,Headphones,10,503,5030,USD,C0966
4708,2023-12-01,Central,Tablet,5,1114,5570,USD,C0682
4709,2023-03-25,North,Headphones,8,1179,9432,JPY,C0136
4710,2023-11-28,South,Monitor,2,347,694,EUR,C0623
4711,2023-11-14,North,Tablet,10,625,6250,INR,C0636
4712,2023-03-28,Central,Tablet,5,1869,9345,AUD,C0067
4713,2023-01-11,Central,Tablet,10,1502,15020,EUR,C0346
4714,2023-06-04,East,Tablet,1,963,963,GBP,C0443
4715,2023-07-24,North,Smartwatch,2,389,778,GBP,C0301
4716,2023-12-08,North,Monitor,4,829,3316,USD,C0804
4717,2023-02-22,West,Monitor,3,1725,5175,AUD,C0041
4718,2023-05-30,Central,Smartwatch,9,158,1422,AUD,C0830
4719,2023-09-20,Central,Smartwatch,7,1130,7910,GBP,C0367
4720,2023-01-16,East,Tablet,5,499,2495,GBP,C0949
4721,2023-07-08,West,Laptop,10,857,8570,JPY,C0495
4722,2023-05-01,West,Tablet,6,1880,11280,USD,C0792
4723,2023-07-05,West,Headphones,2,1433,2866,USD,C0388
4724,2023-07-05,South,Headphones,9,681,6129,GBP,C0291
4725,2023-11-09,North,Smartwatch,4,1268,5072,AUD,C0966
4726,2023-10-15,East,Headphones,10,1404,14040,JPY,C0470
4727,2023-10-03,Central,Laptop,1,848,848,AUD,C0968
4728,2023-04-22,North,Tablet,4,730,2920,EUR,C0745
4729,2023-11-21,North,Smartwatch,10,1995,19950,AUD,C0304
4730,2023-10-14,West,Headphones,8,1213,9704,EUR,C0712
4731,2023-02-04,South,Headphones,5,1311,6555,EUR,C0731
4732,2023-05-13,South,Monitor,9,101,909,INR,C0274
4733,2023-11-29,East,Smartwatch,2,1840,3680,EUR,C0625
4734,2023-03-16,Central,Monitor,7,1962,13734,AUD,C0293
4735,2023-10-01,West,Phone,8,1722,13776,INR,C0238
4736,2023-11-01,North,Smartwatch,1,191,191,AUD,C0257
4737,2023-06-27,West,Laptop,5,302,1510,USD,C0996
4738,2023-09-27,South,Laptop,6,1993,11958,JPY,C0852
4739,2023-02-02,East,Headphones,4,1922,7688,EUR,C0189
4740,2023-08-05,North,Smartwatch,10,876,8760,GBP,C0902
4741,2023-12-02,East,Smartwatch,7,1784,12488,EUR,C0306
4742,2023-06-29,West,Smartwatch,1,427,427,INR,C0669
4743,2023-10-02,Central,Phone,3,1093,3279,EUR,C0426
4744,2023-06-26,West,Laptop,4,1675,6700,EUR,C0885
4745,2023-03-08,South,Smartwatch,6,1725,10350,JPY,C0817
4746,2023-08-21,East,Headphones,4,225,900,INR,C0984
4747,2023-07-26,South,Tablet,9,157,1413,EUR,C0870
4748,2023-03-29,West,Headphones,6,412,2472,GBP,C0158
4749,2023-09-02,East,Tablet,9,1615,14535,INR,C0934
4750,2023-12-14,West,Smartwatch,2,680,1360,GBP,C0148
4751,2023-12-08,West,Tablet,6,226,1356,INR,C0050
4752,2023-03-18,Central,Tablet,4,1892,7568,USD,C0935
4753,2023-07-24,East,Laptop,1,552,552,GBP,C0690
4754,2023-07-11,East,Smartwatch,6,422,2532,INR,C0537
4755,2023-12-16,North,Monitor,9,121,1089,USD,C0130
4756,2023-01-24,North,Monitor,3,1122,3366,USD,C0586
4757,2023-05-11,East,Headphones,6,741,4446,GBP,C0761
4758,2023-12-09,South,Laptop,4,1675,6700,AUD,C0250
4759,2023-07-02,East,Headphones,1,1265,1265,GBP,C0545
4760,2023-05-02,Central,Smartwatch,3,408,1224,INR,C0013
4761,2023-01-20,West,Laptop,10,1338,13380,USD,C0670
4762,2023-10-11,South,Phone,5,1179,5895,USD,C0722
4763,2023-06-30,South,Phone,6,1452,8712,GBP,C0499
4764,2023-08-11,Central,Phone,6,149,894,JPY,C0251
4765,2023-06-30,East,Phone,9,1872,16848,GBP,C0544
4766,2023-08-26,West,Monitor,3,861,2583,USD,C0327
4767,2023-01-08,South,Laptop,1,1398,1398,JPY,C0550
4768,2023-08-11,Central,Tablet,9,1027,9243,AUD,C0332
4769,2023-11-20,South,Monitor,6,1741,10446,INR,C0338
4770,2023-09-09,East,Laptop,2,1781,3562,USD,C0824
4771,2023-12-16,North,Headphones,3,363,1089,AUD,C0372
4772,2023-11-05,East,Phone,6,1465,8790,AUD,C0034
4773,2023-04-20,North,Smartwatch,7,662,4634,EUR,C0582
4774,2023-08-02,West,Tablet,8,486,3888,EUR,C0917
4775,2023-07-01,Central,Tablet,4,634,2536,INR,C0324
4776,2023-04-29,Central,Headphones,6,622,3732,GBP,C0043
4777,2023-03-19,East,Monitor,4,1511,6044,GBP,C0828
4778,2023-08-02,South,Laptop,6,938,5628,EUR,C0929
4779,2023-06-02,Central,Phone,2,1471,2942,GBP,C0849
4780,2023-12-19,Central,Tablet,3,322,966,INR,C0234
4781,2023-10-03,North,Tablet,6,1320,7920,USD,C0611
4782,2023-09-07,East,Tablet,7,630,4410,GBP,C0697
4783,2023-08-03,East,Headphones,10,370,3700,JPY,C0663
4784,2023-12-17,South,Tablet,8,1823,14584,AUD,C0430
4785,2023-06-07,West,Smartwatch,10,236,2360,USD,C0542
4786,2023-06-18,West,Smartwatch,2,559,1118,GBP,C0815
4787,2023-11-02,South,Headphones,4,1286,5144,JPY,C0781
4788,2023-08-08,Central,Headphones,10,688,6880,INR,C0410
4789,2023-11-28,West,Laptop,9,1010,9090,EUR,C0131
4790,2023-07-04,East,Laptop,10,1424,14240,EUR,C0935
4791,2023-03-31,North,Monitor,2,1620,3240,GBP,C0655
4792,2023-07-22,South,Tablet,2,1104,2208,JPY,C0357
4793,2023-08-27,North,Laptop,10,620,6200,AUD,C0427
4794,2023-01-27,North,Smartwatch,8,1538,12304,GBP,C0354
4795,2023-06-27,Central,Smartwatch,5,1707,8535,GBP,C0201
4796,2023-01-04,South,Tablet,9,880,7920,EUR,C0405
4797,2023-12-25,West,Monitor,8,198,1584,INR,C0403
4798,2023-05-17,Central,Tablet,4,631,2524,USD,C0613
4799,2023-06-01,East,Monitor,6,1064,6384,USD,C0337
4800,2023-07-16,East,Phone,7,1127,7889,GBP,C0961
4801,2023-07-15,East,Smartwatch,9,1954,17586,INR,C0074
4802,2023-10-18,Central,Headphones,8,751,6008,USD,C0669
4803,2023-01-15,East,Headphones,6,1947,11682,GBP,C0169
4804,2023-01-25,South,Laptop,4,894,3576,AUD,C0039
4805,2023-10-11,North,Headphones,10,1277,12770,AUD,C0141
4806,2023-10-25,South,Smartwatch,8,1976,15808,AUD,C0422
4807,2023-12-29,South,Smartwatch,5,193,965,INR,C0688
4808,2023-07-28,Central,Monitor,4,1151,4604,AUD,C0126
4809,2023-08-09,Central,Laptop,7,1161,8127,USD,C0077
4810,2023-09-26,East,Headphones,8,360,2880,GBP,C0150
4811,2023-05-15,Central,Smartwatch,8,1149,9192,INR,C0058
4812,2023-01-27,West,Headphones,2,902,1804,USD,C0403
4813,2023-11-03,North,Laptop,10,786,7860,USD,C0569
4814,2023-04-11,South,Headphones,7,1497,10479,USD,C0136
4815,2023-08-02,East,Laptop,1,800,800,AUD,C0364
4816,2023-02-17,East,Smartwatch,2,1542,3084,AUD,C0528
4817,2023-08-11,North,Phone,2,960,1920,INR,C0927
4818,2023-07-20,North,Headphones,9,1422,12798,GBP,C0222
4819,2023-01-11,East,Tablet,10,1146,11460,JPY,C0676
4820,2023-07-12,North,Tablet,10,1805,18050,EUR,C0100
4821,2023-06-03,Central,Smartwatch,3,519,1557,USD,C0785
4822,2023-01-16,Central,Monitor,4,1675,6700,EUR,C0659
4823,2023-01-19,Central,Monitor,10,1317,13170,INR,C0485
4824,2023-09-18,West,Phone,4,1901,7604,AUD,C0955
4825,2023-11-02,North,Phone,3,925,2775,GBP,C0418
4826,2023-09-01,South,Monitor,7,310,2170,JPY,C0171
4827,2023-01-15,West,Phone,10,674,6740,EUR,C0166
4828,2023-05-07,East,Smartwatch,3,800,2400,JPY,C0594
4829,2023-10-03,East,Phone,8,1101,8808,GBP,C0578
4830,2023-01-19,West,Tablet,1,1797,1797,USD,C0379
4831,2023-10-01,Central,Phone,1,1928,1928,EUR,C0962
4832,2023-12-27,South,Monitor,3,1370,4110,GBP,C0115
4833,2023-07-30,South,Phone,4,665,2660,AUD,C0151
4834,2023-05-27,Central,Laptop,2,1066,2132,EUR,C0352
4835,2023-07-02,South,Laptop,10,719,7190,AUD,C0366
4836,2023-11-11,North,Smartwatch,3,1525,4575,JPY,C0059
4837,2023-12-19,Central,Laptop,2,624,1248,INR,C0280
4838,2023-10-25,Central,Tablet,2,842,1684,AUD,C0298
4839,2023-09-25,North,Phone,4,159,636,EUR,C0295
4840,2023-01-21,South,Phone,8,739,5912,GBP,C0046
4841,2023-09-04,South,Monitor,9,343,3087,AUD,C0793
4842,2023-02-19,East,Tablet,8,627,5016,JPY,C0612
4843,2023-03-18,East,Smartwatch,4,800,3200,USD,C0449
4844,2023-05-16,Central,Smartwatch,10,1789,17890,JPY,C0308
4845,2023-06-19,East,Phone,6,519,3114,JPY,C0477
4846,2023-05-19,South,Tablet,4,1556,6224,USD,C0319
4847,2023-07-05,North,Phone,8,1126,9008,AUD,C0160
4848,2023-10-29,East,Laptop,8,1699,13592,EUR,C0989
4849,2023-07-27,South,Phone,8,1804,14432,GBP,C0505
4850,2023-05-30,East,Laptop,7,190,1330,INR,C0746
4851,2023-09-19,East,Headphones,1,183,183,USD,C0463
4852,2023-10-02,Central,Headphones,8,515,4120,GBP,C0562
4853,2023-05-17,West,Smartwatch,1,1273,1273,AUD,C0671
4854,2023-09-10,Central,Laptop,7,552,3864,JPY,C0930
4855,2024-01-01,East,Monitor,4,210,840,JPY,C0045
4856,2023-03-01,West,Smartwatch,2,1073,2146,INR,C0376
4857,2023-03-01,South,Monitor,8,1580,12640,GBP,C0027
4858,2023-04-01,East,Monitor,8,1454,11632,INR,C0844
4859,2023-11-15,East,Laptop,3,1196,3588,USD,C0781
4860,2023-01-27,East,Headphones,6,1460,8760,JPY,C0017
4861,2023-12-09,East,Laptop,3,1208,3624,JPY,C0313
4862,2023-10-20,North,Laptop,2,1572,3144,USD,C0476
4863,2023-10-02,East,Phone,5,817,4085,EUR,C0664
4864,2023-02-03,South,Monitor,4,1449,5796,GBP,C0286
4865,2023-09-05,South,Laptop,3,495,1485,AUD,C0168
4866,2023-06-21,East,Headphones,9,533,4797,USD,C0294
4867,2023-02-09,Central,Monitor,7,195,1365,JPY,C0780
4868,2023-02-28,East,Tablet,2,274,548,JPY,C0813
4869,2023-01-29,East,Headphones,2,227,454,GBP,C0535
4870,2023-10-04,West,Headphones,9,1777,15993,JPY,C0861
4871,2023-01-28,East,Tablet,7,105,735,JPY,C0309
4872,2023-08-25,East,Headphones,7,176,1232,JPY,C0772
